Observation Date,Series Name,Observation Value
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Bangladesh,0.000013
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Bangladesh,0
31-Dec-12,8 Belgium,0
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Belgium,0
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Belgium,0
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Belgium,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Belgium,0
31-Dec-12,9 Bosnia Herzegovina,0
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from B&H,0
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from B&H,0
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to B&H,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from B&H,0
31-Dec-12,10 Brunei,0.355559
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Brunei,0.355559
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Brunei,0.355559
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Brunei,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Brunei,0
31-Dec-12,11 Canada,-1.17149
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Canada,-1.17149
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Canada,0.325592
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Canada,1.497082
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Canada,0
31-Dec-12,12 China,1.791117
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from China,1.791117
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from China,2.541014
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to China,0.749897
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from China,0
31-Dec-12,13 Congo,0
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Congo,0
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Congo,0
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Congo,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Congo,0
31-Dec-12,14 Denmark,0.102643
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Denmark,0.102643
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Denmark,0.104087
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Denmark,0.001444
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Denmark,0
31-Dec-12,15 Egypt,-1.795207
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Egypt,-1.795207
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Egypt,0.185403
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Egypt,1.98061
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Egypt,0
31-Dec-12,16 Finland,1.677423
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Finland,1.677423
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Finland,1.777458
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Finland,0.100035
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Finland,0
31-Dec-12,17 France,2.859289
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from France,2.859289
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from France,3.313731
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to France,0.454442
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from France,0
31-Dec-12,18 Germany,1.350966
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Germany,1.774168
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Germany,4.793163
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Germany,3.018995
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Germany,-0.423202
31-Dec-12,19 Hong Kong,45.521098
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Hong Kong,48.654032
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Hong Kong,48.949532
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Hong Kong,0.2955
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Hong Kong,-3.132934
31-Dec-12,20 Hungary,0
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Hungary,0
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Hungary,0
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Hungary,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Hungary,0
31-Dec-12,21 Iceland,0
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Iceland,0
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Iceland,0
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Iceland,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Iceland,0
31-Dec-12,22 Indonesia,-0.002112
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Indonesia,-0.002112
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Indonesia,0
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Indonesia,0.002112
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Indonesia,0
31-Dec-12,23 Iran,0.139966
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Iran,0.139966
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Iran,0.139966
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Iran,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Iran,0
31-Dec-12,24 Ireland,0.41
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Ireland,0
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Ireland,0
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Ireland,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Ireland,0.41
31-Dec-12,25 Italy,66.70696
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Italy,66.70696
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Italy,66.70696
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Italy,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Italy,0
31-Dec-12,26 Japan,2.060958
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Japan,2.067963
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Japan,2.314435
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Japan,0.246472
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Japan,-0.007005
31-Dec-12,27 Kenya,0
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from Kenya,0
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from Kenya,0
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to Kenya,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from Kenya,0
31-Dec-12,28 Korea (South),2.556479
31-Dec-12,......I Foreign Direct Investment Net Received in PAK from S. Korea,2.556479
31-Dec-12,............i Foreign Direct Investment inflows Received in PAK from S. Korea,2.556479
31-Dec-12,............ii Foreign Direct Investment outflows from PAK to S. Korea,0
31-Dec-12,......II Foreign Portfolio Investment Net in PAK from S. Korea,0
